mist_paper_id,full-text annotation,source,license,license/copyright notice,title,creators,journal,publisher
CS_1805.05421,False,https://arxiv.org/abs/1805.05421,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,Energy Efficient Hadamard Neural Networks,T. Ceren Deveci and Serdar Cakir and A. Enis Cetin,arXiv cs.CV,arXiv
CS_1805.08693,False,https://arxiv.org/abs/1805.08693,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,High throughput quantitative metallography for complex microstructures using deep learning: A case study in ultrahigh carbon steel,Brian L. DeCost and Bo Lei and Toby Francis and Elizabeth A. Holm,arXiv cs.CV,arXiv
CS_1805.08801,False,https://arxiv.org/abs/1805.08801,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Multi-View Graph Convolutional Network and Its Applications on Neuroimage Analysis for Parkinson's Disease,"Xi Sheryl Zhang, Lifang He, Kun Chen, Yuan Luo, Jiayu Zhou, and Fei Wang",arXiv cs.CV,arXiv
CS_1806.00104,False,https://arxiv.org/abs/1806.00104,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,MONET: Multiview Semi-supervised Keypoint Detection via Epipolar Divergence,"Yuan Yao, Yasamin Jafarian, and Hyun Soo Park",arXiv cs.CV,arXiv
CS_1806.01097,False,https://arxiv.org/abs/1806.01097,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,Modeling Realistic Degradations in Non-blind Deconvolution,"J\'er\'emy Anger, Mauricio Delbracio, Gabriele Facciolo",arXiv cs.CV,arXiv
CS_1806.04618,False,https://arxiv.org/abs/1806.04618,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Imperfect Segmentation Labels: How Much Do They Matter?,"Nicholas Heller, Joshua Dean, Nikolaos Papanikolopoulos",arXiv cs.CV,arXiv
CS_1806.05793,False,https://arxiv.org/abs/1806.05793,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,Recurrent Multiresolution Convolutional Networks for VHR Image Classification,John Ray Bergado and Claudio Persello and Alfred Stein,arXiv cs.CV,arXiv
CS_1806.06530,False,https://arxiv.org/abs/1806.06530,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Segmentation of Photovoltaic Module Cells in Uncalibrated Electroluminescence Images,"Sergiu Deitsch, Claudia Buerhop-Lutz, Evgenii Sovetkin, Ansgar Steland, Andreas Maier, Florian Gallwitz, Christian Riess",arXiv cs.CV,arXiv
CS_1806.06611,False,https://arxiv.org/abs/1806.06611,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,On Multi-resident Activity Recognition in Ambient Smart-Homes,"Son N. Tran, Qing Zhang, Mohan Karunanithi",arXiv cs.CV,arXiv
CS_1806.07777,False,https://arxiv.org/abs/1806.07777,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Generative Adversarial Networks for Image-to-Image Translation on Multi-Contrast MR Images - A Comparison of CycleGAN and UNIT,"Per Welander, Simon Karlsson, Anders Eklund",arXiv cs.CV,arXiv
CS_1806.08562,False,https://arxiv.org/abs/1806.08562,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Deep Spectral Convolution Network for HyperSpectral Unmixing,"Savas Ozkan, Gozde Bozdagi Akar",arXiv cs.CV,arXiv
CS_1806.08741,False,https://arxiv.org/abs/1806.08741,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Scalable Simple Linear Iterative Clustering (SSLIC) Using a Generic and Parallel Approach,Bradley C. Lowekamp and David T. Chen and Ziv Yaniv and Terry S. Yoo,arXiv cs.CV,arXiv
CS_1807.01257,False,https://arxiv.org/abs/1807.01257,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A Weakly Supervised Adaptive DenseNet for Classifying Thoracic Diseases and Identifying Abnormalities,"Bo Zhou, Yuemeng Li, Jiangcong Wang",arXiv cs.CV,arXiv
CS_1807.02020,False,https://arxiv.org/abs/1807.02020,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Detection and Analysis of Content Creator Collaborations in YouTube Videos using Face- and Speaker-Recognition,"Moritz Lode, Michael \""Ortl, Christian Koch, Amr Rizk, Ralf Steinmetz",arXiv cs.CV,arXiv
CS_1807.02098,False,https://arxiv.org/abs/1807.02098,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,MAT-CNN-SOPC: Motionless Analysis of Traffic Using Convolutional Neural Networks on System-On-a-Programmable-Chip,"Somdip Dey, Grigorios Kalliatakis, Sangeet Saha, Amit Kumar Singh, Shoaib Ehsan, Klaus McDonald-Maier",arXiv cs.CV,arXiv
CS_1807.02135,False,https://arxiv.org/abs/1807.02135,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,Face Recognition Using Map Discriminant on YCbCr Color Space,I Gede Pasek Suta Wijaya,arXiv cs.CV,arXiv
CS_1807.02143,False,https://arxiv.org/abs/1807.02143,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Spatiotemporal KSVD Dictionary Learning for Online Multi-target Tracking,"Huynh Manh, Gita Alaghband",arXiv cs.CV,arXiv
CS_1807.02257,False,https://arxiv.org/abs/1807.02257,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Dynamic Multimodal Instance Segmentation guided by natural language queries,"Edgar Margffoy-Tuay, Juan C. P\'erez, Emilio Botero, Pablo Arbel\'aez",arXiv cs.CV,arXiv
CS_1807.02569,False,https://arxiv.org/abs/1807.02569,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Automated and Interpretable Patient ECG Profiles for Disease Detection, Tracking, and Discovery","Geoffrey H. Tison, Jeffrey Zhang, Francesca N. Delling, Rahul C. Deo",arXiv cs.CV,arXiv
CS_1807.03122,False,https://arxiv.org/abs/1807.03122,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Fully Convolutional Networks for Automated Segmentation of Abdominal Adipose Tissue Depots in Multicenter Water-Fat MRI,"Taro Langner, Anders Hedstr\""om, Katharina M\""orwald, Daniel Weghuber, Anders Forslund, Peter Bergsten, H{\aa}kan Ahlstr\""om, Joel Kullberg",arXiv cs.CV,arXiv
CS_1807.05439,False,https://arxiv.org/abs/1807.05439,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Specular-to-Diffuse Translation for Multi-View Reconstruction,"Shihao Wu, Hui Huang, Tiziano Portenier, Matan Sela, Danny Cohen-Or, Ron Kimmel, Matthias Zwicker",arXiv cs.CV,arXiv
CS_1807.05771,False,https://arxiv.org/abs/1807.05771,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,An Extensive Review on Spectral Imaging in Biometric Systems: Challenges and Advancements,"Rumaisah Munir, Rizwan Ahmed Khan",arXiv cs.CV,arXiv
CS_1807.06535,False,https://arxiv.org/abs/1807.06535,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,A framework for remote sensing images processing using deep learning technique,R\'emi Cresson,arXiv cs.CV,arXiv
CS_1807.09304,False,https://arxiv.org/abs/1807.09304,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,Encoderless Gimbal Calibration of Dynamic Multi-Camera Clusters,"Christopher L. Choi, Jason Rebello, Leonid Koppel, Pranav Ganti, Arun Das, and Steven L. Waslander",arXiv cs.CV,arXiv
CS_1807.09607,False,https://arxiv.org/abs/1807.09607,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Multi-Resolution Networks for Semantic Segmentation in Whole Slide Images,"Feng Gu, Nikolay Burlutskiy, Mats Andersson and Lena Kajland Wilen",arXiv cs.CV,arXiv
CS_1807.09619,False,https://arxiv.org/abs/1807.09619,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Multiple sclerosis lesion enhancement and white matter region estimation using hyperintensities in FLAIR images,"Paulo G. L. Freire, Ricardo J. Ferrari",arXiv cs.CV,arXiv
CS_1807.10201,False,https://arxiv.org/abs/1807.10201,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A Style-Aware Content Loss for Real-time HD Style Transfer,"Artsiom Sanakoyeu and Dmytro Kotovenko and Sabine Lang and Bj\""orn Ommer",arXiv cs.CV,arXiv
CS_1807.10731,False,https://arxiv.org/abs/1807.10731,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,An Algorithm for Learning Shape and Appearance Models without Annotations,"John Ashburner, Mikael Brudfors, Kevin Bronik, Yael Balbastre",arXiv cs.CV,arXiv
CS_1807.11234,False,https://arxiv.org/abs/1807.11234,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Improving Electron Micrograph Signal-to-Noise with an Atrous Convolutional Encoder-Decoder,Jeffrey M. Ede,arXiv cs.CV,arXiv
CS_1807.11724,False,https://arxiv.org/abs/1807.11724,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,A Zero-Shot Framework for Sketch-based Image Retrieval,"Sasi Kiran Yelamarthi, Shiva Krishna Reddy, Ashish Mishra, Anurag Mittal",arXiv cs.CV,arXiv
CS_1808.01101,False,https://arxiv.org/abs/1808.01101,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Exploiting Local Indexing and Deep Feature Confidence Scores for Fast Image-to-Video Search,"Savas Ozkan, Gozde Bozdagi Akar",arXiv cs.CV,arXiv
CS_1808.01452,False,https://arxiv.org/abs/1808.01452,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Traits & Transferability of Adversarial Examples against Instance Segmentation & Object Detection,"Raghav Gurbaxani, Shivank Mishra",arXiv cs.CV,arXiv
CS_1808.02414,False,https://arxiv.org/abs/1808.02414,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,Fast and Accurate Camera Covariance Computation for Large 3D Reconstruction,"Michal Polic, Wolfgang F\""orstner and Tomas Pajdla",arXiv cs.CV,arXiv
CS_1808.03399,False,https://arxiv.org/abs/1808.03399,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Distinctiveness, complexity, and repeatability of online signature templates",NapaSae-Bae and NasirMemon and Pitikhate Sooraksa,arXiv cs.CV,arXiv
CS_1808.05561,False,https://arxiv.org/abs/1808.05561,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,Emotion Recognition in Speech using Cross-Modal Transfer in the Wild,"Samuel Albanie, Arsha Nagrani, Andrea Vedaldi, Andrew Zisserman",arXiv cs.CV,arXiv
CS_1808.08993,False,https://arxiv.org/abs/1808.08993,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,Open Set Chinese Character Recognition using Multi-typed Attributes,Sheng He and Lambert Schomaker,arXiv cs.CV,arXiv
CS_S016412121300188X,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Coherent clusters in source code,Elsevier Labs,OA-STM corpus,Elsevier
CS_S0167739X13001349,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,A memory access model for highly-threaded many-core architectures,Elsevier Labs,OA-STM corpus,Elsevier
CS_S0167819113001051,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,SpiNNaker: Fault tolerance in a power- and area- constrained large-scale neuromimetic architecture,Elsevier Labs,OA-STM corpus,Elsevier
CS_S0950705113001895,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Incremental approaches for updating approximations in set-valued ordered information systems,Elsevier Labs,OA-STM corpus,Elsevier
CS_S095741741101342X,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,An experimental comparison of classification algorithms for imbalanced credit scoring data sets,Elsevier Labs,OA-STM corpus,Elsevier
CS_S1084804513001987,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Performance analysis of quantization-based approximation algorithms for precomputing the supported QoS,Elsevier Labs,OA-STM corpus,Elsevier
CS_S1570870512000637,True,https://github.com/elsevierlabs/OA-STM-Corpus,CC-BY,https://elsevierlabs.github.io/OA-STM-Corpus/,Efficient and adaptive congestion control for heterogeneous delay-tolerant networks,Elsevier Labs,OA-STM corpus,Elsevier
ES_10.5194_bg-10-193-2013,False,http://www.biogeosciences.net/10/193/2013/bg-10-193-2013.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Spatiotemporal variability and long-term trends of ocean acidification in the California Current System,"C. Hauri,N. Gruber,M. Vogt,S. C. Doney,R. A. Feely,Z. Lachkar,A. Leinweber,A. M. P. McDonnell,M. Munnich,G.-K. Plattner",Biogeosciences,Copernicus Publications
ES_10.5194_bg-10-6199-2013,False,http://www.biogeosciences.net/10/6199/2013/bg-10-6199-2013.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Estimating carbonate parameters from hydrographic data for the intermediate and deep waters of the Southern Hemisphere oceans,"H. C. Bostock,S. E. Mikaloff Fletcher,M. J. M. Williams",Biogeosciences,Copernicus Publications
ES_10.5194_bg-10-629-2013,False,http://www.biogeosciences.net/10/629/2013/bg-10-629-2013.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Modeling benthic–pelagic nutrient exchange processes and porewater distributions in a seasonally hypoxic sediment: evidence for massive phosphate release by <i>Beggiatoa</i>?,"K. Wallmann,S. Sommer,T. Treude,V. J. Bertics,A. W. Dale",Biogeosciences,Copernicus Publications
ES_10.5194_bg-10-6879-2013,False,http://www.biogeosciences.net/10/6879/2013/bg-10-6879-2013.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Sink or link? The bacterial role in benthic carbon cycling in the Arabian Sea's oxygen minimum zone,"L. Pozzato,D. Van Oevelen,L. Moodley,K. Soetaert,J. J. Middelburg",Biogeosciences,Copernicus Publications
ES_10.5194_bg-11-443-2014,False,http://www.biogeosciences.net/11/443/2014/bg-11-443-2014.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,"Dynamic seasonal nitrogen cycling in response to anthropogenic N loading in a tropical catchment, Athi–Galana–Sabaki River, Kenya","T. R. Marwick,F. Tamooh,B. Ogwoka,C. Teodoru,A. V. Borges,F. Darchambeau,S. Bouillon",Biogeosciences,Copernicus Publications
ES_10.5194_bg-11-4971-2014,False,http://www.biogeosciences.net/11/4971/2014/bg-11-4971-2014.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Organomineral nanocomposite carbon burial during Oceanic Anoxic Event 2,"S. C. Löhr,M. J. Kennedy",Biogeosciences,Copernicus Publications
ES_10.5194_bg-13-2151-2016,False,http://www.biogeosciences.net/13/2151/2016/bg-13-2151-2016.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,First tephrostratigraphic results of the DEEP site record from Lake Ohrid  (Macedonia and Albania),"N. Leicher,G. Zanchetta,R. Sulpizio,B. Giaccio,B. Wagner,S. Nomade,A. Francke,P. Del Carlo",Biogeosciences,Copernicus Publications
ES_10.5194_bg-13-2475-2016,False,http://www.biogeosciences.net/13/2475/2016/bg-13-2475-2016.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,"Recording of climate and diagenesis through sedimentary DNA and fossil  pigments at Laguna Potrok Aike, Argentina","A. Vuillemin,D. Ariztegui,P. R. Leavitt,L. Bunting,the PASADO Science Team",Biogeosciences,Copernicus Publications
ES_10.5194_bg-13-2823-2016,False,http://www.biogeosciences.net/13/2823/2016/bg-13-2823-2016.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,A probabilistic assessment of calcium carbonate export and dissolution in the modern ocean,"G. Battaglia,M. Steinacher,F. Joos",Biogeosciences,Copernicus Publications
ES_10.5194_bg-13-3021-2016,False,http://www.biogeosciences.net/13/3021/2016/bg-13-3021-2016.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Transfer of radiocaesium from contaminated bottom sediments to marine organisms through benthic food chains in post-Fukushima and post-Chernobyl periods,"R. Bezhenar,K. T. Jung,V. Maderich,S. Willemsen,G. de With,F. Qiao",Biogeosciences,Copernicus Publications
ES_10.5194_bg-13-3331-2016,False,http://www.biogeosciences.net/13/3331/2016/bg-13-3331-2016.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Organic carbon burial efficiency in a subtropical hydroelectric reservoir,"R. Mendonça,S. Kosten,S. Sobek,S. J. Cardoso,M. P. Figueiredo-Barros,C. H. D. Estrada,F. Roland",Biogeosciences,Copernicus Publications
ES_10.5194_bg-14-2741-2017,False,http://www.biogeosciences.net/14/2741/2017/bg-14-2741-2017.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Planktonic foraminifera-derived environmental DNA extracted from abyssal sediments preserves patterns of plankton macroecology,"R. Morard,F. Lejzerowicz,K. F. Darling,K. F. Darling,B. Lecroq-Bennet,M. Winther Pedersen,L. Orlando,J. Pawlowski,S. Mulitza,C. de Vargas,C. de Vargas,M. Kucera",Biogeosciences,Copernicus Publications
ES_10.5194_bg-15-1347-2018,False,https://www.biogeosciences.net/15/1347/2018/bg-15-1347-2018.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Modelling biogeochemical processes in sediments from the north-western Adriatic Sea: response to enhanced particulate organic carbon fluxes,"D. Brigolin,C. Rabouille,B. Bombled,S. Colla,S. Vizzini,R. Pastres,F. Pranovi",Biogeosciences,Copernicus Publications
ES_10.5194_bg-15-3293-2018,False,https://www.biogeosciences.net/15/3293/2018/bg-15-3293-2018.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Interannual sedimentary effluxes of alkalinity in the southern North Sea: model results compared with summer observations,"J. Pätsch,W. Kühn,K. D. Six",Biogeosciences,Copernicus Publications
ES_10.5194_bg-15-3391-2018,False,https://www.biogeosciences.net/15/3391/2018/bg-15-3391-2018.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,A new look at the multi-G model for organic carbon degradation in surface marine sediments for coupled benthic–pelagic simulations of the global ocean,"K. Stolpovsky,A. W. Dale,K. Wallmann",Biogeosciences,Copernicus Publications
ES_10.5194_bg-16-2343-2019,False,https://www.biogeosciences.net/16/2343/2019/bg-16-2343-2019.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Model constraints on the anthropogenic carbon budget of the Arctic Ocean,"J. Terhaar,J. C. Orr,M. Gehlen,C. Ethé,L. Bopp",Biogeosciences,Copernicus Publications
ES_10.5194_bg-16-2501-2019,False,https://www.biogeosciences.net/16/2501/2019/bg-16-2501-2019.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,The colonization of the oceans by calcifying pelagic algae,"B. Suchéras-Marx,B. Suchéras-Marx,E. Mattioli,E. Mattioli,E. Mattioli,P. Allemand,F. Giraud,B. Pittet,J. Plancq,G. Escarguel",Biogeosciences,Copernicus Publications
ES_10.5194_bg-17-5209-2020,False,https://bg.copernicus.org/articles/17/5209/2020/bg-17-5209-2020.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Methane paradox in tropical lakes? Sedimentary fluxes rather than pelagic production in oxic conditions sustain methanotrophy and emissions to the atmosphere,"C. Morana,C. Morana,S. Bouillon,V. Nolla-Ardèvol,F. A. E. Roland,W. Okello,J.-P. Descy,A. Nankabirwa,E. Nabafu,D. Springael,A. V. Borges",Biogeosciences,Copernicus Publications
ES_10.5194_bg-4-331-2007,False,http://www.biogeosciences.net/4/331/2007/bg-4-331-2007.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,A model for the benthic-pelagic coupling of silica in estuarine ecosystems: sensitivity analysis and system scale simulation,"S. Arndt,P. Regnier",Biogeosciences,Copernicus Publications
ES_10.5194_bg-8-1401-2011,False,http://www.biogeosciences.net/8/1401/2011/bg-8-1401-2011.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Carbonate system in the water masses of the Southeast Atlantic sector of the Southern Ocean during February and March 2008,"M. González-Dávila,J. M. Santana-Casiano,R. A. Fine,J. Happell,B. Delille,S. Speich",Biogeosciences,Copernicus Publications
ES_10.5194_bg-8-3107-2011,False,http://www.biogeosciences.net/8/3107/2011/bg-8-3107-2011.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,"Distribution and lability of land-derived organic matter in the surface sediments of the Rhône prodelta and the adjacent shelf (Mediterranean Sea, France): a multi proxy study","S. Bourgeois,A. M. Pruski,M.-Y. Sun,R. Buscail,F. Lantoine,P. Kerhervé,G. Vétion,B. Rivière,F. Charles",Biogeosciences,Copernicus Publications
ES_10.5194_bg-8-3545-2011,False,http://www.biogeosciences.net/8/3545/2011/bg-8-3545-2011.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Sedimentary organic matter and carbonate variations in the Chukchi Borderland in association with ice sheet and ocean-atmosphere dynamics over the last 155 kyr,"S. F. Rella,M. Uchida",Biogeosciences,Copernicus Publications
ES_10.5194_bg-9-4679-2012,False,http://www.biogeosciences.net/9/4679/2012/bg-9-4679-2012.pdf,CC BY,http://www.biogeosciences.net/about/licence_and_copyright.html,Scaled biotic disruption during early Eocene global warming events,"S. J. Gibbs,P. R. Bown,B. H. Murphy,A. Sluijs,K. M. Edgar,H. Pälike,C. T. Bolton,J. C. Zachos",Biogeosciences,Copernicus Publications
ES_10.5194_cp-10-1333-2014,False,http://www.clim-past.net/10/1333/2014/cp-10-1333-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Sensitivity simulations with direct shortwave radiative forcing by aeolian dust during glacial cycles,"E. Bauer,A. Ganopolski",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-1421-2014,False,http://www.clim-past.net/10/1421/2014/cp-10-1421-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Warming, euxinia and sea level rise during the Paleocene–Eocene Thermal Maximum on the Gulf Coastal Plain: implications for ocean oxygenation and nutrient cycling","A. Sluijs,L. van Roij,G. J. Harrington,S. Schouten,J. A. Sessa,L. J. LeVay,G.-J. Reichart,C. P. Slomp",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-1957-2014,False,http://www.clim-past.net/10/1957/2014/cp-10-1957-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Links between CO<sub>2</sub>, glaciation and water flow: reconciling the Cenozoic history of the Antarctic Circumpolar Current","J.-B. Ladant,Y. Donnadieu,C. Dumas",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-41-2014,False,http://www.clim-past.net/10/41/2014/cp-10-41-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Mending Milankovitch's theory: obliquity amplification by surface  feedbacks,"C. R. Tabor,C. J. Poulsen,D. Pollard",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-451-2014,False,http://www.clim-past.net/10/451/2014/cp-10-451-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Uncertainties in the modelled CO<sub>2</sub> threshold for Antarctic glaciation,"E. Gasson,D. J. Lunt,R. DeConto,A. Goldner,M. Heinemann,M. Huber,A. N. LeGrande,D. Pollard,N. Sagoo,M. Siddall,A. Winguth,P. J. Valdes",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-759-2014,False,http://www.clim-past.net/10/759/2014/cp-10-759-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,A seasonality trigger for carbon injection at the Paleocene&ndash;Eocene Thermal Maximum,"J. S. Eldrett,D. R. Greenwood,M. Polling,H. Brinkhuis,A. Sluijs",Climate of the Past,Copernicus Publications
ES_10.5194_cp-10-955-2014,False,http://www.clim-past.net/10/955/2014/cp-10-955-2014.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Orbitally tuned timescale and astronomical forcing in the middle Eocene to early Oligocene,"T. Westerhold,U. Röhl,H. Pälike,R. Wilkens,P. A. Wilson,G. Acton",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1009-2015,False,http://www.clim-past.net/11/1009/2015/cp-11-1009-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"The Paleocene–Eocene Thermal Maximum at DSDP Site 277, Campbell Plateau, southern Pacific Ocean","C. J. Hollis,B. R. Hines,K. Littler,V. Villasante-Marcos,D. K. Kulhanek,C. P. Strong,J. C. Zachos,S. M. Eggins,L. Northcote,A. Phillips",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1181-2015,False,http://www.clim-past.net/11/1181/2015/cp-11-1181-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Astronomical calibration of the geological timescale: closing the middle Eocene gap,"T. Westerhold,U. Röhl,T. Frederichs,S. M. Bohaty,J. C. Zachos",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1223-2015,False,http://www.clim-past.net/11/1223/2015/cp-11-1223-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Mammal faunal change in the zone of the Paleogene hyperthermals ETM2 and H2,A. E. Chew,Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1249-2015,False,http://www.clim-past.net/11/1249/2015/cp-11-1249-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Microfossil evidence for trophic changes during the Eocene–Oligocene transition in the South Atlantic (ODP Site 1263, Walvis Ridge)","M. Bordiga,J. Henderiks,F. Tori,S. Monechi,R. Fenero,A. Legarda-Lisarri,E. Thomas",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1313-2015,False,http://www.clim-past.net/11/1313/2015/cp-11-1313-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,"Frequency, magnitude and character of hyperthermal events at the onset of the Early Eocene Climatic Optimum","V. Lauretano,K. Littler,M. Polling,J. C. Zachos,L. J. Lourens",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1599-2015,False,http://www.clim-past.net/11/1599/2015/cp-11-1599-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Expansion and diversification of high-latitude radiolarian assemblages in the late Eocene linked to a cooling event in the southwest Pacific,"K. M. Pascher,C. J. Hollis,S. M. Bohaty,G. Cortese,R. M. McKay,H. Seebeck,N. Suzuki,K. Chiba",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1653-2015,False,http://www.clim-past.net/11/1653/2015/cp-11-1653-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,A massive input of coarse-grained siliciclastics in the Pyrenean Basin during the PETM: the missing ingredient in a coeval abrupt change in hydrological regime,"V. Pujalte,J. I. Baceta,B. Schmitz",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1751-2015,False,http://www.clim-past.net/11/1751/2015/cp-11-1751-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,Did high Neo-Tethys subduction rates contribute to early Cenozoic warming?,"G. Hoareau,B. Bomou,D. J. J. van Hinsbergen,N. Carry,D. Marquer,Y. Donnadieu,G. Le Hir,B. Vrielynck,A.-V. Walter-Simonnet",Climate of the Past,Copernicus Publications
ES_10.5194_cp-11-1801-2015,False,http://www.clim-past.net/11/1801/2015/cp-11-1801-2015.pdf,CC BY,http://www.climate-of-the-past.net/about/licence_and_copyright.html,On the state dependency of the equilibrium climate sensitivity during the last 5 million years,"P. Köhler,B. de Boer,A. S. von der Heydt,L. B. Stap,R. S. W. van de Wal",Climate of the Past,Copernicus Publications
